combo_key,coupling_mode,cleavage_form,strain_pct,seed,clearance_time,n_ruptured,n_total,lysis_fraction,cascade_count,reason,wall_s
neutral_x_linear,neutral,linear,5,2,30.778633132711402,255,500,0.51,0,network_cleared,77.90433716773987
neutral_x_linear,neutral,linear,5,1,38.63288157873381,302,500,0.604,0,network_cleared,93.18453860282898
neutral_x_linear,neutral,linear,10,0,9.254254555324227,111,500,0.222,0,network_cleared,41.07644033432007
neutral_x_linear,neutral,linear,0,8,19.20273212748967,196,500,0.392,1,network_cleared,174.10018873214722
neutral_x_linear,neutral,linear,10,3,10.179534322112701,108,500,0.216,0,network_cleared,5.181468963623047
neutral_x_linear,neutral,linear,0,7,18.996065063607826,184,500,0.368,1,network_cleared,216.10637021064758
neutral_x_linear,neutral,linear,5,6,30.89605705720218,263,500,0.526,0,network_cleared,124.02368831634521
neutral_x_linear,neutral,linear,0,9,28.17681905956457,251,500,0.502,1,network_cleared,221.93886923789978
neutral_x_linear,neutral,linear,10,5,12.273911597932777,124,500,0.248,0,network_cleared,65.51825904846191
neutral_x_linear,neutral,linear,5,7,22.29494886032346,209,500,0.418,5,network_cleared,156.55080127716064
neutral_x_linear,neutral,linear,5,9,14.331330564691056,154,500,0.308,2,network_cleared,156.23323965072632
neutral_x_linear,neutral,linear,10,1,38.63288157873381,302,500,0.604,0,network_cleared,127.30739831924438
neutral_x_linear,neutral,linear,10,4,10.285520428446253,124,500,0.248,4,network_cleared,97.31288743019104
neutral_x_linear,neutral,linear,10,6,23.927195317876635,236,500,0.472,7,network_cleared,67.15058326721191
neutral_x_linear,neutral,linear,10,2,30.778633132711402,255,500,0.51,0,network_cleared,130.43402791023254
neutral_x_linear,neutral,linear,15,3,10.179534322112701,108,500,0.216,0,network_cleared,25.952531099319458
neutral_x_linear,neutral,linear,5,8,19.20273212748967,196,500,0.392,1,network_cleared,209.16292881965637
neutral_x_linear,neutral,linear,15,1,24.228540395254306,234,500,0.468,1,network_cleared,76.48416423797607
neutral_x_linear,neutral,linear,15,2,30.778633132711402,255,500,0.51,0,network_cleared,84.69318127632141
neutral_x_linear,neutral,linear,10,7,17.838427079133353,189,500,0.378,4,network_cleared,142.78773546218872
neutral_x_linear,neutral,linear,15,0,25.55182917324789,219,500,0.438,4,network_cleared,104.73317980766296
neutral_x_linear,neutral,linear,15,4,23.387586269356785,219,500,0.438,2,network_cleared,89.53648781776428
neutral_x_linear,neutral,linear,15,9,6.052941029216527,67,500,0.134,10,network_cleared,47.32684922218323
neutral_x_linear,neutral,linear,10,8,33.27051359027247,266,500,0.532,3,network_cleared,193.04359889030457
neutral_x_linear,neutral,linear,15,6,30.89605705720218,263,500,0.526,0,network_cleared,136.36630725860596
neutral_x_linear,neutral,linear,10,9,27.980672484056853,246,500,0.492,4,network_cleared,199.62403893470764
neutral_x_linear,neutral,linear,20,1,24.228540395254306,234,500,0.468,1,network_cleared,67.68502068519592
neutral_x_linear,neutral,linear,20,2,12.079483569762095,137,500,0.274,4,network_cleared,54.42167568206787
neutral_x_linear,neutral,linear,15,7,15.700703850979313,156,500,0.312,11,network_cleared,124.50304126739502
neutral_x_linear,neutral,linear,20,0,23.20405276926821,235,500,0.47,4,network_cleared,122.84795928001404
neutral_x_linear,neutral,linear,15,5,28.914266717996366,243,500,0.486,3,network_cleared,195.02941226959229
neutral_x_linear,neutral,linear,20,4,26.10878502314728,233,500,0.466,0,network_cleared,96.87603259086609
neutral_x_linear,neutral,linear,15,8,25.584450254043894,217,500,0.434,5,network_cleared,194.05670952796936
neutral_x_linear,neutral,linear,23,0,6.188868671659545,96,500,0.192,34,network_cleared,59.83910012245178
neutral_x_linear,neutral,linear,23,1,10.486519805857467,162,500,0.324,64,network_cleared,15.204151153564453
neutral_x_linear,neutral,linear,20,8,19.806218898949986,185,500,0.37,11,network_cleared,117.96972823143005
neutral_x_linear,neutral,linear,23,5,5.319161503537948,99,500,0.198,46,network_cleared,3.982706069946289
neutral_x_linear,neutral,linear,20,3,19.80912377409408,217,500,0.434,10,network_cleared,167.41994619369507
neutral_x_linear,neutral,linear,20,6,21.07976194600376,204,500,0.408,22,network_cleared,174.28867292404175
neutral_x_linear,neutral,linear,23,2,6.657474181009697,103,500,0.206,37,network_cleared,91.39341115951538
neutral_x_linear,neutral,linear,20,5,22.137349396368514,198,500,0.396,8,network_cleared,187.88205480575562
neutral_x_linear,neutral,linear,20,9,21.848722862198628,202,500,0.404,13,network_cleared,161.86551880836487
neutral_x_linear,neutral,linear,20,7,20.71983122715923,213,500,0.426,7,network_cleared,192.52840876579285
neutral_x_linear,neutral,linear,23,9,6.665244492502265,126,500,0.252,46,network_cleared,49.255813121795654
neutral_x_linear,neutral,linear,25,0,7.699463809247397,142,500,0.284,67,network_cleared,54.847837686538696
neutral_x_linear,neutral,linear,25,3,13.411055746622706,220,500,0.44,97,network_cleared,8.716574430465698
neutral_x_linear,neutral,linear,23,3,13.987709584601218,182,500,0.364,32,network_cleared,150.90324759483337
neutral_x_linear,neutral,linear,25,2,4.911177774192347,85,500,0.17,41,network_cleared,57.86241793632507
neutral_x_linear,neutral,linear,23,6,14.786486332504216,179,500,0.358,41,network_cleared,130.15970134735107
neutral_x_linear,neutral,linear,23,4,14.925170583166125,178,500,0.356,36,network_cleared,159.91469073295593
neutral_x_linear,neutral,linear,23,7,12.51062504436742,165,500,0.33,34,network_cleared,119.03980684280396
neutral_x_linear,neutral,linear,25,1,13.8715115689438,214,500,0.428,87,network_cleared,92.44530940055847
neutral_x_linear,neutral,linear,25,4,9.449927405961986,146,500,0.292,62,network_cleared,61.631399393081665
neutral_x_linear,neutral,linear,23,8,14.245999553194855,169,500,0.338,32,network_cleared,138.3414750099182
neutral_x_linear,neutral,linear,30,2,0.4480709905854648,17,500,0.034,10,network_cleared,11.650875568389893
neutral_x_linear,neutral,linear,30,1,0.9233220033154288,45,500,0.09,31,network_cleared,29.62281036376953
neutral_x_linear,neutral,linear,30,5,1.5247965988218055,43,500,0.086,27,network_cleared,19.319627046585083
neutral_x_linear,neutral,linear,25,6,9.468041070900343,120,500,0.24,40,network_cleared,89.64539074897766
neutral_x_linear,neutral,linear,30,4,3.0601220593784535,66,500,0.132,31,network_cleared,51.51742172241211
neutral_x_linear,neutral,linear,25,7,13.938332074647027,191,500,0.382,53,network_cleared,105.63616633415222
neutral_x_linear,neutral,linear,30,6,2.285859550893047,67,500,0.134,37,network_cleared,45.16693162918091
neutral_x_linear,neutral,linear,25,8,12.717623287496922,178,500,0.356,56,network_cleared,125.54327535629272
neutral_x_linear,neutral,linear,40,0,0.03177897983640171,85,500,0.17,84,network_cleared,5.659948110580444
neutral_x_linear,neutral,linear,30,9,1.5112867142234252,55,500,0.11,33,network_cleared,24.511874675750732
neutral_x_linear,neutral,linear,40,1,1.214604046963102,213,500,0.426,204,network_cleared,3.069275379180908
neutral_x_linear,neutral,linear,40,4,0.09540635488662888,196,500,0.392,195,network_cleared,1.271535873413086
neutral_x_linear,neutral,linear,25,5,24.17537401562559,266,500,0.532,92,network_cleared,150.38088417053223
neutral_x_linear,neutral,linear,40,5,0.14958551618977592,196,500,0.392,195,network_cleared,1.4454751014709473
neutral_x_linear,neutral,linear,40,6,0.053817921141885626,197,500,0.394,196,network_cleared,1.263657808303833
neutral_x_linear,neutral,linear,40,8,0.16600438416258062,196,500,0.392,195,network_cleared,1.3983418941497803
neutral_x_linear,neutral,linear,40,9,0.17625209952506138,196,500,0.392,195,network_cleared,1.207000970840454
neutral_x_linear,neutral,linear,40,2,3.3893517958275043,140,500,0.28,104,network_cleared,7.6069746017456055
neutral_x_linear,neutral,linear,60,0,0.03177897983640171,283,500,0.566,282,network_cleared,1.1779563426971436
neutral_x_linear,neutral,linear,60,1,0.06700066058035545,283,500,0.566,282,network_cleared,1.1316308975219727
neutral_x_linear,neutral,linear,40,7,0.05993087982621877,89,500,0.178,88,network_cleared,5.867013692855835
neutral_x_linear,neutral,linear,60,2,0.13979938277895038,284,500,0.568,283,network_cleared,0.9845597743988037
neutral_x_linear,neutral,linear,60,3,0.06778654040154115,283,500,0.566,282,network_cleared,1.085493564605713
neutral_x_linear,neutral,linear,60,4,0.09540635488662888,283,500,0.566,282,network_cleared,0.7711760997772217
neutral_x_linear,neutral,linear,60,5,0.14958551618977592,283,500,0.566,282,network_cleared,0.8889815807342529
neutral_x_linear,neutral,linear,30,8,2.3253595291659512,56,500,0.112,30,network_cleared,35.332276821136475
neutral_x_linear,neutral,linear,60,6,0.053817921141885626,284,500,0.568,283,network_cleared,0.8007564544677734
neutral_x_linear,neutral,linear,60,8,0.16600438416258062,283,500,0.566,282,network_cleared,0.766559362411499
neutral_x_linear,neutral,linear,80,0,0.03177897983640171,312,500,0.624,311,network_cleared,1.0602483749389648
neutral_x_linear,neutral,linear,60,7,0.05993087982621877,283,500,0.566,282,network_cleared,1.8097686767578125
neutral_x_linear,neutral,linear,60,9,0.17625209952506138,283,500,0.566,282,network_cleared,1.64298415184021
neutral_x_linear,neutral,linear,80,1,0.06700066058035545,312,500,0.624,311,network_cleared,1.213639736175537
neutral_x_linear,neutral,linear,80,2,0.13979938277895038,313,500,0.626,312,network_cleared,1.1053552627563477
neutral_x_linear,neutral,linear,80,4,0.09540635488662888,312,500,0.624,311,network_cleared,0.8929944038391113
neutral_x_linear,neutral,linear,80,3,0.06778654040154115,312,500,0.624,311,network_cleared,1.1451539993286133
neutral_x_linear,neutral,linear,80,5,0.14958551618977592,312,500,0.624,311,network_cleared,0.9895215034484863
neutral_x_linear,neutral,linear,80,6,0.053817921141885626,313,500,0.626,312,network_cleared,0.9239397048950195
neutral_x_linear,neutral,linear,80,8,0.16600438416258062,312,500,0.624,311,network_cleared,0.9339070320129395
neutral_x_linear,neutral,linear,80,7,0.05993087982621877,312,500,0.624,311,network_cleared,1.1254396438598633
neutral_x_linear,neutral,linear,80,9,0.17625209952506138,312,500,0.624,311,network_cleared,0.9143965244293213
neutral_x_linear,neutral,linear,100,0,0.03177897983640171,338,500,0.676,337,network_cleared,1.0552639961242676
neutral_x_linear,neutral,linear,100,2,0.13979938277895038,341,500,0.682,340,network_cleared,0.912318229675293
neutral_x_linear,neutral,linear,100,1,0.06700066058035545,339,500,0.678,338,network_cleared,1.001368761062622
neutral_x_linear,neutral,linear,100,3,0.06778654040154115,338,500,0.676,337,network_cleared,0.931560754776001
neutral_x_linear,neutral,linear,100,4,0.09540635488662888,341,500,0.682,340,network_cleared,0.6922392845153809
neutral_x_linear,neutral,linear,100,6,0.053817921141885626,341,500,0.682,340,network_cleared,0.7732086181640625
neutral_x_linear,neutral,linear,100,5,0.14958551618977592,341,500,0.682,340,network_cleared,0.882612943649292
neutral_x_linear,neutral,linear,100,8,0.16600438416258062,343,500,0.686,342,network_cleared,0.8385226726531982
neutral_x_linear,neutral,linear,100,7,0.05993087982621877,338,500,0.676,337,network_cleared,1.0209884643554688
neutral_x_linear,neutral,linear,100,9,0.17625209952506138,341,500,0.682,340,network_cleared,0.7737715244293213
neutral_x_constant,neutral,constant,0,3,10.179534322112701,108,500,0.216,0,network_cleared,6.263869762420654
neutral_x_linear,neutral,linear,30,7,7.870971786932152,137,500,0.274,48,network_cleared,90.32649397850037
neutral_x_linear,neutral,linear,25,9,17.167712619050242,194,500,0.388,49,network_cleared,167.50804615020752
neutral_x_linear,neutral,linear,30,0,14.017835762696098,195,500,0.39,44,network_cleared,170.660005569458
neutral_x_constant,neutral,constant,0,0,9.254254555324227,111,500,0.222,0,network_cleared,53.5493369102478
neutral_x_constant,neutral,constant,0,2,30.778633132711402,255,500,0.51,0,network_cleared,64.57219815254211
neutral_x_constant,neutral,constant,0,4,26.10878502314728,233,500,0.466,0,network_cleared,86.03348684310913
neutral_x_constant,neutral,constant,0,1,38.63288157873381,302,500,0.604,0,network_cleared,102.49630498886108
neutral_x_constant,neutral,constant,0,5,12.273911597932777,124,500,0.248,0,network_cleared,80.87360191345215
neutral_x_linear,neutral,linear,30,3,35.067069462152595,307,500,0.614,48,network_cleared,222.9571533203125
neutral_x_constant,neutral,constant,5,3,10.179534322112701,108,500,0.216,0,network_cleared,5.285029172897339
neutral_x_constant,neutral,constant,5,0,9.254254555324227,111,500,0.222,0,network_cleared,46.34660482406616
neutral_x_constant,neutral,constant,5,4,26.10878502314728,233,500,0.466,0,network_cleared,11.265916109085083
neutral_x_constant,neutral,constant,0,6,30.89605705720218,263,500,0.526,0,network_cleared,137.24176144599915
neutral_x_linear,neutral,linear,40,3,21.839203495413066,240,500,0.48,72,network_cleared,185.3875434398651
neutral_x_constant,neutral,constant,5,5,12.273911597932777,124,500,0.248,0,network_cleared,35.50444269180298
neutral_x_constant,neutral,constant,5,2,30.778633132711402,255,500,0.51,0,network_cleared,79.7265031337738
neutral_x_constant,neutral,constant,5,1,38.63288157873381,302,500,0.604,0,network_cleared,94.90693879127502
neutral_x_constant,neutral,constant,0,8,19.20273212748967,196,500,0.392,1,network_cleared,175.64707016944885
neutral_x_constant,neutral,constant,10,0,9.254254555324227,111,500,0.222,0,network_cleared,45.239635944366455
neutral_x_constant,neutral,constant,10,3,10.179534322112701,108,500,0.216,0,network_cleared,5.370934724807739
neutral_x_constant,neutral,constant,0,7,18.996065063607826,184,500,0.368,1,network_cleared,223.5119924545288
neutral_x_constant,neutral,constant,5,6,30.89605705720218,263,500,0.526,0,network_cleared,135.96992444992065
neutral_x_constant,neutral,constant,0,9,28.17681905956457,251,500,0.502,1,network_cleared,238.70151567459106
neutral_x_constant,neutral,constant,10,1,38.63288157873381,302,500,0.604,0,network_cleared,129.8778202533722
neutral_x_constant,neutral,constant,10,5,12.273911597932777,124,500,0.248,0,network_cleared,65.53738784790039
neutral_x_constant,neutral,constant,10,4,10.285520428446253,124,500,0.248,4,network_cleared,96.26272463798523
neutral_x_constant,neutral,constant,5,7,22.29494886032346,209,500,0.418,5,network_cleared,170.8011839389801
neutral_x_constant,neutral,constant,5,9,14.331330564691056,154,500,0.308,2,network_cleared,166.87813901901245
neutral_x_constant,neutral,constant,10,6,23.927195317876635,236,500,0.472,7,network_cleared,68.49800395965576
neutral_x_constant,neutral,constant,10,2,30.778633132711402,255,500,0.51,0,network_cleared,129.40642404556274
neutral_x_constant,neutral,constant,15,3,10.179534322112701,108,500,0.216,0,network_cleared,25.22834801673889
neutral_x_constant,neutral,constant,5,8,19.20273212748967,196,500,0.392,1,network_cleared,211.15967512130737
neutral_x_constant,neutral,constant,15,1,24.228540395254306,234,500,0.468,1,network_cleared,83.3800458908081
neutral_x_constant,neutral,constant,15,2,30.778633132711402,255,500,0.51,0,network_cleared,90.68837785720825
neutral_x_constant,neutral,constant,15,0,25.55182917324789,219,500,0.438,4,network_cleared,110.36306405067444
neutral_x_constant,neutral,constant,15,4,23.387586269356785,219,500,0.438,2,network_cleared,95.27213668823242
neutral_x_constant,neutral,constant,10,7,17.838427079133353,189,500,0.378,4,network_cleared,154.88371062278748
neutral_x_constant,neutral,constant,15,9,6.052941029216527,67,500,0.134,10,network_cleared,49.00133776664734
neutral_x_constant,neutral,constant,15,6,30.89605705720218,263,500,0.526,0,network_cleared,140.86476063728333
neutral_x_constant,neutral,constant,10,8,33.27051359027247,266,500,0.532,3,network_cleared,200.249258518219
neutral_x_constant,neutral,constant,20,1,24.228540395254306,234,500,0.468,1,network_cleared,71.33570218086243
neutral_x_constant,neutral,constant,10,9,27.980672484056853,246,500,0.492,4,network_cleared,210.10309839248657
neutral_x_constant,neutral,constant,20,2,12.079483569762095,137,500,0.274,4,network_cleared,55.03405046463013
neutral_x_constant,neutral,constant,15,7,15.700703850979313,156,500,0.312,11,network_cleared,131.58685660362244
neutral_x_constant,neutral,constant,20,0,23.20405276926821,235,500,0.47,4,network_cleared,125.78367471694946
neutral_x_constant,neutral,constant,15,5,28.914266717996366,243,500,0.486,3,network_cleared,210.65880465507507
neutral_x_constant,neutral,constant,20,4,26.10878502314728,233,500,0.466,0,network_cleared,90.80431532859802
neutral_x_constant,neutral,constant,15,8,25.584450254043894,217,500,0.434,5,network_cleared,194.81401085853577
neutral_x_constant,neutral,constant,23,1,10.486519805857467,162,500,0.324,64,network_cleared,15.149390459060669
neutral_x_constant,neutral,constant,23,0,6.188868671659545,96,500,0.192,34,network_cleared,59.30288338661194
neutral_x_constant,neutral,constant,20,8,19.806218898949986,185,500,0.37,11,network_cleared,116.36584544181824
neutral_x_constant,neutral,constant,23,5,5.319161503537948,99,500,0.198,46,network_cleared,4.074654579162598
neutral_x_constant,neutral,constant,20,3,19.80912377409408,217,500,0.434,10,network_cleared,165.87728571891785
neutral_x_constant,neutral,constant,20,6,21.07976194600376,204,500,0.408,22,network_cleared,168.07286143302917
neutral_x_constant,neutral,constant,23,2,6.657474181009697,103,500,0.206,37,network_cleared,91.944344997406
neutral_x_constant,neutral,constant,20,5,22.137349396368514,198,500,0.396,8,network_cleared,194.925621509552
neutral_x_constant,neutral,constant,20,7,20.71983122715923,213,500,0.426,7,network_cleared,190.7327139377594
neutral_x_constant,neutral,constant,20,9,21.848722862198628,202,500,0.404,13,network_cleared,160.17142367362976
neutral_x_constant,neutral,constant,23,9,6.665244492502265,126,500,0.252,46,network_cleared,49.17552089691162
neutral_x_constant,neutral,constant,25,3,13.411055746622706,220,500,0.44,97,network_cleared,8.555696249008179
neutral_x_constant,neutral,constant,25,0,7.699463809247397,142,500,0.284,67,network_cleared,56.71692872047424
neutral_x_constant,neutral,constant,23,3,13.987709584601218,182,500,0.364,32,network_cleared,150.58623671531677
neutral_x_constant,neutral,constant,25,2,4.911177774192347,85,500,0.17,41,network_cleared,58.85642862319946
neutral_x_constant,neutral,constant,23,6,14.786486332504216,179,500,0.358,41,network_cleared,132.95895981788635
neutral_x_constant,neutral,constant,23,4,14.925170583166125,178,500,0.356,36,network_cleared,161.16478300094604
neutral_x_constant,neutral,constant,23,7,12.51062504436742,165,500,0.33,34,network_cleared,120.74834513664246
neutral_x_constant,neutral,constant,25,1,13.8715115689438,214,500,0.428,87,network_cleared,95.9355571269989
neutral_x_constant,neutral,constant,25,4,9.449927405961986,146,500,0.292,62,network_cleared,67.06211280822754
neutral_x_constant,neutral,constant,23,8,14.245999553194855,169,500,0.338,32,network_cleared,136.78702449798584
neutral_x_constant,neutral,constant,30,2,0.4480709905854648,17,500,0.034,10,network_cleared,10.810486078262329
neutral_x_constant,neutral,constant,30,1,0.9233220033154288,45,500,0.09,31,network_cleared,28.782978296279907
neutral_x_constant,neutral,constant,25,6,9.468041070900343,120,500,0.24,40,network_cleared,92.08839559555054
neutral_x_constant,neutral,constant,30,5,1.5247965988218055,43,500,0.086,27,network_cleared,20.14724040031433
neutral_x_constant,neutral,constant,25,7,13.938332074647027,191,500,0.382,53,network_cleared,105.52751135826111
neutral_x_constant,neutral,constant,30,4,3.0601220593784535,66,500,0.132,31,network_cleared,56.17360305786133
neutral_x_constant,neutral,constant,30,6,2.285859550893047,67,500,0.134,37,network_cleared,44.56925058364868
neutral_x_constant,neutral,constant,40,0,0.03177897983640171,85,500,0.17,84,network_cleared,5.525078773498535
neutral_x_constant,neutral,constant,40,1,1.214604046963102,213,500,0.426,204,network_cleared,2.775002956390381
neutral_x_constant,neutral,constant,25,8,12.717623287496922,178,500,0.356,56,network_cleared,127.4571053981781
neutral_x_constant,neutral,constant,30,9,1.5112867142234252,55,500,0.11,33,network_cleared,23.88463068008423
neutral_x_constant,neutral,constant,25,5,24.17537401562559,266,500,0.532,92,network_cleared,153.8711919784546
neutral_x_constant,neutral,constant,40,4,0.09540635488662888,196,500,0.392,195,network_cleared,1.0727643966674805
neutral_x_constant,neutral,constant,40,2,3.3893517958275043,140,500,0.28,104,network_cleared,6.962652206420898
neutral_x_constant,neutral,constant,40,5,0.14958551618977592,196,500,0.392,195,network_cleared,1.1840319633483887
neutral_x_constant,neutral,constant,40,6,0.053817921141885626,197,500,0.394,196,network_cleared,1.1948778629302979
neutral_x_constant,neutral,constant,40,8,0.16600438416258062,196,500,0.392,195,network_cleared,1.1752245426177979
neutral_x_constant,neutral,constant,40,9,0.17625209952506138,196,500,0.392,195,network_cleared,1.1325535774230957
neutral_x_constant,neutral,constant,30,8,2.3253595291659512,56,500,0.112,30,network_cleared,34.3260064125061
neutral_x_constant,neutral,constant,60,0,0.03177897983640171,283,500,0.566,282,network_cleared,1.1102287769317627
neutral_x_constant,neutral,constant,60,1,0.06700066058035545,283,500,0.566,282,network_cleared,1.1203289031982422
neutral_x_constant,neutral,constant,60,3,0.06778654040154115,283,500,0.566,282,network_cleared,1.0979268550872803
neutral_x_constant,neutral,constant,60,2,0.13979938277895038,284,500,0.568,283,network_cleared,1.4499294757843018
neutral_x_constant,neutral,constant,60,4,0.09540635488662888,283,500,0.566,282,network_cleared,0.822664737701416
neutral_x_constant,neutral,constant,60,5,0.14958551618977592,283,500,0.566,282,network_cleared,0.9562511444091797
neutral_x_constant,neutral,constant,60,6,0.053817921141885626,284,500,0.568,283,network_cleared,0.8488519191741943
neutral_x_constant,neutral,constant,60,7,0.05993087982621877,283,500,0.566,282,network_cleared,1.0931055545806885
neutral_x_constant,neutral,constant,60,8,0.16600438416258062,283,500,0.566,282,network_cleared,0.8291947841644287
neutral_x_constant,neutral,constant,60,9,0.17625209952506138,283,500,0.566,282,network_cleared,0.8097898960113525
neutral_x_constant,neutral,constant,40,7,0.05993087982621877,89,500,0.178,88,network_cleared,5.570104122161865
neutral_x_constant,neutral,constant,80,0,0.03177897983640171,312,500,0.624,311,network_cleared,1.0685739517211914
neutral_x_constant,neutral,constant,80,2,0.13979938277895038,313,500,0.626,312,network_cleared,0.9691107273101807
neutral_x_constant,neutral,constant,80,1,0.06700066058035545,312,500,0.624,311,network_cleared,1.0486831665039062
neutral_x_constant,neutral,constant,80,3,0.06778654040154115,312,500,0.624,311,network_cleared,0.9869725704193115
neutral_x_constant,neutral,constant,80,4,0.09540635488662888,312,500,0.624,311,network_cleared,0.7393686771392822
neutral_x_constant,neutral,constant,80,5,0.14958551618977592,312,500,0.624,311,network_cleared,0.8331553936004639
neutral_x_constant,neutral,constant,80,6,0.053817921141885626,313,500,0.626,312,network_cleared,0.7740063667297363
neutral_x_constant,neutral,constant,80,8,0.16600438416258062,312,500,0.624,311,network_cleared,0.8537402153015137
neutral_x_constant,neutral,constant,80,7,0.05993087982621877,312,500,0.624,311,network_cleared,1.448103427886963
neutral_x_constant,neutral,constant,80,9,0.17625209952506138,312,500,0.624,311,network_cleared,0.875664472579956
neutral_x_constant,neutral,constant,100,0,0.03177897983640171,338,500,0.676,337,network_cleared,1.0880520343780518
neutral_x_constant,neutral,constant,100,1,0.06700066058035545,339,500,0.678,338,network_cleared,1.1478421688079834
neutral_x_constant,neutral,constant,100,2,0.13979938277895038,341,500,0.682,340,network_cleared,0.9428908824920654
neutral_x_constant,neutral,constant,100,4,0.09540635488662888,341,500,0.682,340,network_cleared,0.6866111755371094
neutral_x_constant,neutral,constant,100,3,0.06778654040154115,338,500,0.676,337,network_cleared,0.9461679458618164
neutral_x_constant,neutral,constant,100,6,0.053817921141885626,341,500,0.682,340,network_cleared,0.7597968578338623
neutral_x_constant,neutral,constant,100,5,0.14958551618977592,341,500,0.682,340,network_cleared,0.8883030414581299
neutral_x_constant,neutral,constant,100,8,0.16600438416258062,343,500,0.686,342,network_cleared,0.8693850040435791
neutral_x_constant,neutral,constant,100,7,0.05993087982621877,338,500,0.676,337,network_cleared,1.582211971282959
neutral_x_constant,neutral,constant,100,9,0.17625209952506138,341,500,0.682,340,network_cleared,0.9792187213897705
biphasic_x_exponential,biphasic,exponential,0,1,34.20913430615067,254,500,0.508,0,network_cleared,13.477299451828003
neutral_x_constant,neutral,constant,30,7,7.870971786932152,137,500,0.274,48,network_cleared,84.69004464149475
neutral_x_constant,neutral,constant,25,9,17.167712619050242,194,500,0.388,49,network_cleared,162.34189200401306
neutral_x_constant,neutral,constant,30,0,14.017835762696098,195,500,0.39,44,network_cleared,164.71284937858582
biphasic_x_exponential,biphasic,exponential,0,6,13.899325979135478,125,500,0.25,0,network_cleared,5.8722825050354
biphasic_x_exponential,biphasic,exponential,0,5,31.35639277703195,241,500,0.482,0,network_cleared,35.626474142074585
biphasic_x_exponential,biphasic,exponential,0,9,29.66965989448949,228,500,0.456,0,network_cleared,11.243089199066162
biphasic_x_exponential,biphasic,exponential,5,0,16.88569990596034,140,500,0.28,0,network_cleared,7.004531383514404
biphasic_x_exponential,biphasic,exponential,0,7,40.28280243119776,279,500,0.558,0,network_cleared,65.9636390209198
biphasic_x_exponential,biphasic,exponential,5,2,19.124398636897137,160,500,0.32,0,network_cleared,7.960049867630005
neutral_x_constant,neutral,constant,30,3,35.067069462152595,307,500,0.614,48,network_cleared,205.55241203308105
biphasic_x_exponential,biphasic,exponential,0,4,31.333242953878205,229,500,0.458,0,network_cleared,97.96346855163574
biphasic_x_exponential,biphasic,exponential,5,5,24.45107816855199,194,500,0.388,0,network_cleared,10.970149278640747
biphasic_x_exponential,biphasic,exponential,5,6,21.327879402888613,181,500,0.362,0,network_cleared,8.925917387008667
biphasic_x_exponential,biphasic,exponential,5,7,21.116450994351773,172,500,0.344,0,network_cleared,8.111208438873291
biphasic_x_exponential,biphasic,exponential,0,3,25.23382207338662,227,500,0.454,0,network_cleared,144.25751209259033
neutral_x_constant,neutral,constant,40,3,21.839203495413066,240,500,0.48,72,network_cleared,175.67772102355957
biphasic_x_exponential,biphasic,exponential,0,0,20.795389005322477,180,500,0.36,0,network_cleared,166.28827381134033
biphasic_x_exponential,biphasic,exponential,0,2,41.24188036138823,304,500,0.608,0,network_cleared,180.00758957862854
biphasic_x_exponential,biphasic,exponential,5,4,24.432789640359807,225,500,0.45,0,network_cleared,102.1248369216919
biphasic_x_exponential,biphasic,exponential,5,1,30.69895474161322,242,500,0.484,0,network_cleared,136.36480355262756
biphasic_x_exponential,biphasic,exponential,10,3,23.790462626639382,197,500,0.394,0,network_cleared,12.184439420700073
biphasic_x_exponential,biphasic,exponential,0,8,29.84975461733245,226,500,0.452,0,network_cleared,210.81273126602173
biphasic_x_exponential,biphasic,exponential,10,0,31.496744303343597,256,500,0.512,0,network_cleared,87.08687949180603
biphasic_x_exponential,biphasic,exponential,10,6,27.137827617304144,226,500,0.452,0,network_cleared,10.887120962142944
biphasic_x_exponential,biphasic,exponential,5,3,34.71153965071119,259,500,0.518,0,network_cleared,150.14952039718628
biphasic_x_exponential,biphasic,exponential,10,4,22.939791201498785,191,500,0.382,1,network_cleared,44.367215633392334
biphasic_x_exponential,biphasic,exponential,10,7,22.6991923933049,203,500,0.406,0,network_cleared,12.495260000228882
biphasic_x_exponential,biphasic,exponential,10,1,27.56238736500462,226,500,0.452,1,network_cleared,102.93786406517029
biphasic_x_exponential,biphasic,exponential,5,9,30.846726354013065,242,500,0.484,0,network_cleared,129.6411497592926
biphasic_x_exponential,biphasic,exponential,5,8,26.402569166754724,213,500,0.426,0,network_cleared,174.18929934501648
biphasic_x_exponential,biphasic,exponential,15,2,21.21460344456751,190,500,0.38,1,network_cleared,44.86223220825195
biphasic_x_exponential,biphasic,exponential,10,2,38.17771991098073,281,500,0.562,0,network_cleared,163.09460377693176
biphasic_x_exponential,biphasic,exponential,15,5,33.891764812269535,250,500,0.5,0,network_cleared,34.13188076019287
biphasic_x_exponential,biphasic,exponential,15,7,32.84114416864001,236,500,0.472,0,network_cleared,11.122919797897339
biphasic_x_exponential,biphasic,exponential,15,0,22.975904961273443,184,500,0.368,0,network_cleared,108.63496971130371
biphasic_x_exponential,biphasic,exponential,15,8,7.783445669014795,83,500,0.166,2,network_cleared,11.873203754425049
biphasic_x_exponential,biphasic,exponential,15,3,15.583848790152816,167,500,0.334,6,network_cleared,105.188401222229
